Classifier equal 0,Classifier equal 1,Tie breaker,Accuracy within 1%,Accuracy within 10%,MAE,MSE,RMSE,R2,Test mean,Pred mean,Mean difference,Full miss,Predictions at edge,Truth at edge,At edge difference,Prediction time,Training time,Total time
rf,rf,gb,0.8891377379619261,0.8913773796192609,0.1015624441754936,0.09757729775877863,0.31237365087148217,-0.20398326441920278,0.09019843920673186,0.033924157577983484,0.056274281628748375,0.0854796565882792,0.9846957820082121,0.9888017917133258,0.004106009705113767,0.10568809509277344,3862.4622027873993,3862.567890882492
rf,gb,dt,0.8891377379619261,0.8913773796192609,0.09942703173039688,0.09438125594692677,0.3072153250521965,-0.1645480582571479,0.09019843920673186,0.03541658329945134,0.05478185590728052,0.08025382605449795,0.9794699514744307,0.9888017917133258,0.009331840238895106,0.06771993637084961,2927.3536627292633,2927.421382665634
lr,lr,knn,0.8887644643523703,0.8913773796192609,0.10062928215988998,0.09685647295223546,0.3112177259608383,-0.19508917713056273,0.09019843920673186,0.06019980547862104,0.02999863372811082,0.08734602463605823,0.9858156028368794,0.9888017917133258,0.002986188876446416,0.01283407211303711,1956.206963300705,1956.219797372818
rf,gb,gb,0.8887644643523703,0.8910041060097051,0.09982075460578385,0.09477497882231374,0.3078554511817417,-0.1694061119609589,0.09019843920673186,0.03653640412811875,0.053662035078613106,0.08100037327360955,0.9794699514744307,0.9888017917133258,0.009331840238895106,0.08739900588989258,4904.141940832138,4904.229339838028
gb,lr,knn,0.8887644643523703,0.8910041060097051,0.09806210773492258,0.09285023147148987,0.3047133595225025,-0.1456571083314886,0.09019843920673186,0.04300225702448066,0.047196182182251196,0.08025382605449795,0.9787234042553191,0.9888017917133258,0.01007838745800671,0.17242717742919922,3121.675190925598,3121.8476181030273
rf,rf,ada,0.8887644643523703,0.8910041060097051,0.1019357177850494,0.09795057136833443,0.3129705599067338,-0.20858899945467724,0.09019843920673186,0.0350439784066509,0.05515446080008096,0.085852930197835,0.9846957820082121,0.9888017917133258,0.004106009705113767,0.09578585624694824,2355.140937566757,2355.236723423004
lr,lr,svc,0.8887644643523703,0.8913773796192609,0.10062928215988998,0.09685647295223546,0.3112177259608383,-0.19508917713056273,0.09019843920673186,0.05870671104039782,0.03149172816633404,0.08734602463605823,0.9858156028368794,0.9888017917133258,0.002986188876446416,0.025278806686401367,4037.2771821022034,4037.3024609088898
gb,ada,lr,0.8887644643523703,0.8924972004479284,0.09680207768376094,0.09180927149199154,0.3030004480062555,-0.1328129486444225,0.09019843920673186,0.0489569594917585,0.041241479714973356,0.08062709966405375,0.979096677864875,0.9888017917133258,0.009705113848450853,0.06667900085449219,3166.392800092697,3166.4594790935516
rf,rf,svc,0.8887644643523703,0.8910041060097051,0.1019357177850494,0.09795057136833443,0.3129705599067338,-0.20858899945467724,0.09019843920673186,0.034297431187539286,0.05590100801919257,0.085852930197835,0.9846957820082121,0.9888017917133258,0.004106009705113767,0.10122895240783691,4382.857973575592,4382.959202528
gb,knn,svc,0.8887644643523703,0.8906308324001493,0.10030827572938267,0.09623369425423309,0.3102155609479207,-0.1874048576520173,0.09019843920673186,0.04099851004444488,0.04919992916228698,0.0854796565882792,0.9839492347891005,0.9888017917133258,0.004852556924225371,1.180748701095581,4910.6313898563385,4911.812138557434
svc,svc,ada,0.8883911907428145,0.8906308324001493,0.10340712983060982,0.10012092077557282,0.31641890078750484,-0.23536842893546606,0.09019843920673186,0.03373980606073301,0.056458633145998846,0.08958566629339305,0.9888017917133258,0.9888017917133258,0.0,4.564545154571533,7004.177123785019,7008.74166893959
